User_ID,Age,Gender,Income_Level,Browsing_Time (mins),Discount (%),Coupon_Category,Previous_Purchases,Purchase_Intention
U7908,50,Male,Medium,24,10,Travel,4,1
U7909,18,Female,Medium,20,80,Travel,6,1
U7910,49,Female,Medium,21,20,Travel,2,1
U7911,47,Female,Low,5,60,Entertainment,3,1
U7912,58,Female,High,4,40,Clothing,5,0
U7913,52,Male,High,1,20,Electronics,7,1
U7914,39,Male,High,22,80,Clothing,6,1
U7915,27,Male,Low,20,10,Clothing,6,1
U7916,20,Female,Medium,1,10,Electronics,6,1
U7917,50,Female,Low,22,70,Travel,1,1
U7918,24,Male,Medium,15,20,Food,10,1
U7919,37,Male,High,24,10,Travel,6,1
U7920,59,Male,Medium,7,20,Health,4,0
U7921,46,Female,Low,6,30,Travel,2,0
U7922,39,Female,High,13,40,Electronics,2,0
U7923,49,Female,Low,12,50,Electronics,0,1
U7924,33,Male,Low,17,40,Food,6,1
U7925,46,Female,Medium,13,20,Clothing,10,1
U7926,25,Female,Low,1,10,Travel,7,1
U7927,38,Male,High,9,10,Travel,4,0
U7928,35,Male,Medium,8,20,Food,1,0
U7929,46,Male,Low,23,70,Health,9,1
U7930,23,Male,Medium,7,60,Electronics,1,1
U7931,45,Female,Low,11,80,Clothing,10,1
U7932,20,Male,Medium,22,30,Food,8,1
U7933,46,Male,High,29,70,Travel,9,1
U7934,50,Female,Low,22,50,Clothing,5,1
U7935,28,Male,Low,11,60,Electronics,0,1
U7936,18,Female,High,8,10,Entertainment,4,0
U7937,51,Female,Medium,27,20,Health,8,1
U7938,34,Male,Low,22,30,Food,9,1
U7939,20,Female,Low,4,60,Health,3,1
U7940,52,Male,High,3,50,Travel,10,1
U7941,59,Female,Low,25,50,Travel,5,1
U7942,36,Male,High,6,20,Travel,7,1
U7943,45,Female,Low,22,70,Travel,4,1
U7944,31,Female,High,22,40,Health,8,1
U7945,45,Male,High,10,50,Food,4,1
U7946,44,Male,Low,12,80,Travel,5,1
U7947,43,Female,Medium,11,20,Clothing,10,1
U7948,41,Female,Medium,29,30,Clothing,5,1
U7949,54,Male,Medium,30,70,Entertainment,1,1
U7950,35,Female,High,10,60,Entertainment,6,1
U7951,36,Male,Medium,12,80,Health,9,1
U7952,56,Male,Low,24,10,Travel,9,1
U7953,44,Male,High,19,50,Entertainment,8,1
U7954,56,Male,Low,13,10,Entertainment,6,1
U7955,60,Female,Medium,17,10,Health,3,1
U7956,30,Female,Low,11,10,Travel,8,1
U7957,43,Female,Low,23,20,Travel,3,1
U7958,44,Male,Low,14,30,Travel,3,0
U7959,32,Female,Medium,10,40,Electronics,0,0
U7960,49,Female,Medium,27,40,Health,10,1
U7961,54,Male,Medium,14,60,Entertainment,10,1
U7962,51,Female,High,24,40,Health,2,1
U7963,40,Male,Medium,14,60,Food,5,1
U7964,23,Female,Low,25,40,Health,9,1
U7965,60,Male,Medium,5,30,Travel,0,0
U7966,24,Female,High,24,20,Travel,3,1
U7967,38,Female,High,10,20,Electronics,9,1
U7968,35,Male,High,18,40,Clothing,10,1
U7969,24,Male,Low,24,60,Clothing,5,1
U7970,31,Male,Medium,1,70,Food,2,1
U7971,43,Male,Low,27,60,Clothing,9,1
U7972,19,Male,Medium,26,20,Electronics,8,1
U7973,56,Male,Low,5,10,Clothing,4,0
U7974,22,Male,Medium,3,30,Travel,0,0
U7975,56,Female,High,18,10,Travel,10,1
U7976,46,Female,High,4,20,Food,2,0
U7977,47,Male,High,14,30,Clothing,7,1
U7978,26,Female,Low,4,60,Travel,3,1
U7979,58,Male,High,11,70,Electronics,1,1
U7980,46,Female,High,15,70,Clothing,10,1
U7981,31,Male,Low,9,70,Food,3,1
U7982,31,Male,Low,13,60,Clothing,5,1
U7983,47,Female,High,6,10,Clothing,10,1
U7984,30,Male,Medium,14,80,Electronics,2,1
U7985,46,Female,Low,1,20,Clothing,2,0
U7986,47,Male,Low,15,40,Electronics,10,1
U7987,31,Female,Low,25,30,Travel,3,1
U7988,54,Female,Medium,21,60,Travel,10,1
U7989,46,Female,High,8,20,Travel,0,0
U7990,51,Male,Medium,4,70,Health,5,1
U7991,28,Female,Low,12,80,Food,1,1
U7992,33,Male,Low,11,50,Travel,5,1
U7993,18,Female,Medium,22,10,Entertainment,8,1
U7994,40,Male,Low,15,20,Clothing,2,0
U7995,47,Female,Low,26,40,Electronics,10,1
U7996,43,Female,Low,29,60,Electronics,3,1
U7997,24,Female,High,13,70,Travel,5,1
U7998,47,Male,High,13,20,Travel,5,0
U7999,26,Male,High,20,80,Clothing,9,1
U8000,26,Male,Low,12,60,Food,0,1
U8001,43,Male,Low,21,10,Clothing,8,1
U8002,55,Female,High,19,80,Health,1,1
U8003,19,Female,High,20,70,Entertainment,5,1
U8004,45,Male,Low,19,20,Entertainment,7,1
U8005,39,Male,Medium,3,80,Food,6,1
U8006,47,Male,Low,7,50,Entertainment,2,1
U8007,41,Female,High,24,50,Entertainment,6,1
U8008,45,Male,Medium,21,30,Clothing,9,1
U8009,22,Male,High,7,80,Electronics,7,1
U8010,33,Male,High,24,60,Entertainment,0,1
U8011,27,Female,Medium,21,10,Travel,1,1
U8012,23,Male,High,19,70,Travel,9,1
U8013,52,Female,High,12,70,Entertainment,6,1
U8014,56,Female,Low,16,50,Travel,4,1
U8015,22,Female,High,11,40,Food,2,0
U8016,55,Male,High,19,60,Entertainment,0,1
U8017,18,Male,High,7,70,Travel,0,1
U8018,60,Male,Medium,22,30,Clothing,0,1
U8019,51,Male,Medium,24,50,Entertainment,5,1
U8020,37,Male,Low,24,80,Entertainment,2,1
U8021,34,Male,High,14,40,Travel,0,0
U8022,57,Male,High,14,20,Clothing,1,0
U8023,32,Female,Low,10,80,Travel,2,1
U8024,60,Female,High,7,40,Electronics,10,1
U8025,19,Female,Low,28,60,Food,7,1
U8026,21,Female,Medium,23,10,Electronics,2,1
U8027,36,Male,Low,29,10,Clothing,3,1
U8028,26,Female,Medium,26,80,Entertainment,6,1
U8029,60,Female,Low,7,10,Clothing,9,1
U8030,27,Female,Low,22,30,Health,2,1
U8031,53,Female,Medium,22,30,Entertainment,9,1
U8032,47,Male,Medium,25,10,Clothing,5,1
U8033,46,Male,Low,13,30,Food,6,1
U8034,46,Male,High,20,20,Travel,3,1
U8035,22,Female,Medium,13,20,Health,3,0
U8036,18,Male,High,7,10,Electronics,7,1
U8037,40,Male,Low,3,80,Travel,9,1
U8038,53,Male,Low,5,30,Entertainment,6,1
U8039,47,Male,High,8,80,Health,3,1
U8040,43,Female,Medium,3,30,Clothing,9,1
U8041,48,Female,Medium,16,60,Entertainment,4,1
U8042,36,Male,Medium,9,60,Clothing,10,1
U8043,31,Female,High,1,20,Clothing,2,0
U8044,57,Female,Low,23,60,Travel,9,1
U8045,47,Male,Medium,8,40,Travel,10,1
U8046,22,Male,Medium,24,50,Clothing,5,1
U8047,44,Female,Medium,8,20,Clothing,9,1
U8048,48,Female,High,28,70,Food,10,1
U8049,21,Male,Low,16,80,Electronics,2,1
U8050,33,Male,High,30,40,Travel,7,1
U8051,40,Female,Medium,10,30,Clothing,10,1
U8052,40,Male,Low,1,80,Entertainment,7,1
U8053,19,Female,Medium,26,60,Travel,5,1
U8054,49,Female,High,13,70,Food,9,1
U8055,38,Female,High,16,20,Clothing,8,1
U8056,42,Female,Low,13,50,Clothing,10,1
U8057,28,Male,Medium,2,60,Health,4,1
U8058,23,Female,High,11,50,Electronics,1,1
U8059,34,Male,Low,24,10,Electronics,7,1
U8060,36,Female,Low,19,40,Food,8,1
U8061,53,Male,Low,25,50,Entertainment,8,1
U8062,31,Male,Low,18,70,Food,2,1
U8063,55,Male,High,22,70,Health,4,1
U8064,40,Female,Low,22,30,Clothing,2,1
U8065,20,Male,Low,16,30,Clothing,10,1
U8066,49,Male,Low,28,50,Travel,6,1
U8067,34,Male,High,6,30,Entertainment,5,0
U8068,21,Male,Medium,21,40,Electronics,8,1
U8069,22,Male,High,21,40,Electronics,7,1
U8070,23,Male,High,14,20,Entertainment,6,1
U8071,51,Female,Low,15,70,Travel,6,1
U8072,42,Female,High,1,40,Health,3,0
U8073,59,Female,Medium,8,20,Food,1,0
U8074,38,Male,High,18,80,Travel,9,1
U8075,37,Female,High,29,40,Travel,3,1
U8076,51,Male,Low,18,20,Food,5,1
U8077,40,Female,High,26,50,Clothing,3,1
U8078,26,Female,High,13,70,Electronics,7,1
U8079,25,Female,Low,8,50,Entertainment,7,1
U8080,54,Female,Medium,22,10,Entertainment,2,1
U8081,32,Female,Medium,12,20,Health,9,1
U8082,23,Male,High,29,10,Food,9,1
U8083,45,Female,Low,18,30,Travel,3,1
U8084,55,Male,High,26,40,Travel,6,1
U8085,53,Female,Low,14,10,Clothing,6,1
U8086,41,Female,Medium,17,50,Entertainment,1,1
U8087,46,Male,Medium,17,50,Food,0,1
U8088,58,Male,Medium,9,30,Health,10,1
U8089,33,Female,Low,30,20,Clothing,1,1
U8090,34,Male,Medium,25,60,Food,7,1
U8091,49,Male,Medium,3,20,Entertainment,7,1
U8092,21,Male,High,7,30,Clothing,4,0
U8093,25,Male,High,2,40,Clothing,6,1
U8094,33,Male,Low,23,40,Electronics,7,1
U8095,36,Female,Medium,28,10,Food,1,1
U8096,57,Male,Medium,2,70,Health,9,1
U8097,46,Male,Low,27,30,Entertainment,6,1
U8098,47,Male,Low,3,80,Travel,6,1
U8099,26,Female,Medium,15,40,Entertainment,0,0
U8100,19,Female,High,30,60,Travel,5,1
U8101,57,Male,Low,11,30,Electronics,10,1
U8102,49,Female,High,1,70,Entertainment,4,1
U8103,45,Female,Low,21,70,Travel,6,1
U8104,25,Female,Medium,20,40,Health,10,1
U8105,49,Male,Medium,15,30,Food,4,0
U8106,50,Male,High,25,80,Travel,0,1
U8107,25,Female,Medium,1,30,Electronics,10,1
U8108,28,Male,Low,22,20,Entertainment,2,1
U8109,26,Female,Low,11,30,Travel,1,0
U8110,31,Female,High,10,40,Entertainment,10,1
U8111,30,Male,Medium,24,80,Electronics,4,1
U8112,58,Female,High,18,30,Health,7,1
U8113,42,Female,Medium,17,20,Entertainment,0,1
U8114,44,Male,High,28,10,Health,8,1
U8115,41,Male,Low,30,30,Entertainment,5,1
U8116,28,Male,High,25,10,Clothing,0,1
U8117,49,Female,High,18,80,Health,7,1
U8118,44,Male,Medium,13,30,Food,0,0
U8119,24,Female,Medium,24,10,Clothing,1,1
U8120,40,Male,Medium,15,50,Clothing,7,1
U8121,49,Female,High,20,50,Entertainment,7,1
U8122,18,Female,High,7,40,Health,1,0
U8123,36,Male,Low,23,70,Health,1,1
U8124,30,Male,High,8,30,Electronics,7,1
U8125,40,Female,High,30,60,Clothing,1,1
U8126,46,Male,High,22,80,Clothing,8,1
U8127,57,Female,High,23,80,Clothing,10,1
U8128,41,Male,Low,4,70,Food,6,1
U8129,44,Female,Medium,22,50,Health,4,1
U8130,35,Male,Medium,29,50,Clothing,9,1
U8131,30,Female,Low,21,70,Clothing,5,1
U8132,44,Female,Low,19,20,Entertainment,6,1
U8133,50,Male,Medium,13,40,Electronics,1,0
U8134,32,Female,High,1,80,Travel,6,1
U8135,28,Female,High,25,30,Food,3,1
U8136,33,Male,Low,6,80,Food,4,1
U8137,52,Male,High,17,10,Travel,3,1
U8138,37,Male,High,6,70,Entertainment,1,1
U8139,42,Female,High,17,40,Electronics,3,1
U8140,26,Female,Medium,23,40,Clothing,1,1
U8141,34,Female,Medium,25,40,Entertainment,2,1
U8142,53,Female,Medium,3,40,Entertainment,4,0
U8143,26,Female,Low,15,40,Travel,1,0
U8144,44,Female,Low,9,20,Clothing,0,0
U8145,28,Male,Medium,29,70,Electronics,7,1
U8146,54,Female,High,4,40,Electronics,9,1
U8147,48,Male,Medium,8,40,Travel,3,0
U8148,57,Male,Low,29,50,Entertainment,5,1
U8149,47,Female,High,11,50,Clothing,7,1
U8150,30,Female,Low,10,30,Food,9,1
U8151,20,Male,Low,1,50,Travel,10,1
U8152,22,Female,High,23,60,Travel,6,1
U8153,32,Female,High,28,20,Electronics,1,1
U8154,22,Male,High,11,40,Health,10,1
U8155,50,Female,High,5,70,Health,9,1
U8156,49,Male,Low,14,30,Food,1,0
U8157,32,Male,Low,2,70,Clothing,7,1
U8158,45,Female,High,12,50,Entertainment,3,1
U8159,40,Male,High,24,10,Electronics,10,1
U8160,24,Male,Low,16,40,Health,6,1
U8161,34,Female,Medium,6,70,Clothing,3,1
U8162,47,Female,High,19,10,Health,3,1
U8163,33,Male,High,26,60,Food,0,1
U8164,30,Male,Medium,5,70,Food,9,1
U8165,39,Female,Low,25,50,Travel,4,1
U8166,36,Male,Medium,5,30,Entertainment,9,1
U8167,57,Female,High,21,70,Entertainment,2,1
U8168,57,Male,High,3,80,Travel,5,1
U8169,33,Male,High,13,30,Electronics,2,0
U8170,28,Female,Medium,6,80,Travel,0,1
U8171,27,Male,High,11,70,Entertainment,3,1
U8172,47,Male,High,5,10,Travel,3,0
U8173,33,Female,Low,11,10,Entertainment,6,1
U8174,50,Male,Medium,27,40,Entertainment,1,1
U8175,56,Female,Low,1,20,Food,5,0
U8176,25,Male,Low,28,20,Food,8,1
U8177,59,Male,Medium,27,60,Electronics,4,1
U8178,25,Male,Medium,21,50,Entertainment,7,1
U8179,42,Female,Low,27,20,Food,4,1
U8180,21,Female,Low,3,30,Electronics,5,0
U8181,30,Female,Low,10,10,Health,0,0
U8182,31,Male,Medium,5,60,Entertainment,8,1
U8183,32,Female,High,18,80,Clothing,0,1
U8184,51,Male,Low,26,50,Travel,1,1
U8185,45,Male,Low,23,30,Clothing,4,1
U8186,58,Male,High,27,50,Travel,6,1
U8187,38,Female,Medium,12,50,Travel,8,1
U8188,44,Female,Low,23,80,Clothing,0,1
U8189,18,Female,Low,12,30,Clothing,10,1
U8190,28,Female,Medium,24,70,Travel,6,1
U8191,18,Female,High,27,70,Electronics,1,1
U8192,45,Male,High,21,80,Entertainment,1,1
U8193,39,Female,Low,20,10,Food,4,1
U8194,59,Female,Low,4,30,Food,3,0
U8195,39,Female,Low,7,80,Electronics,7,1
U8196,27,Female,Low,30,20,Clothing,0,1
U8197,24,Female,Medium,15,30,Clothing,9,1
U8198,56,Male,High,29,30,Health,0,1
U8199,24,Male,High,15,30,Health,10,1
U8200,18,Female,High,23,80,Electronics,4,1
U8201,35,Male,Low,7,20,Entertainment,0,0
U8202,29,Male,Low,1,60,Food,9,1
U8203,60,Male,Low,19,10,Electronics,7,1
U8204,49,Male,High,15,10,Electronics,3,0
U8205,22,Female,Low,20,40,Travel,10,1
U8206,39,Female,Medium,30,50,Electronics,2,1
U8207,23,Female,Medium,27,50,Food,2,1
U8208,35,Male,Low,5,60,Food,3,1
U8209,45,Female,Medium,5,20,Electronics,9,1
U8210,27,Male,Medium,23,10,Clothing,1,1
U8211,44,Female,Low,25,60,Travel,5,1
U8212,19,Male,High,9,30,Clothing,10,1
U8213,52,Male,Medium,30,80,Health,3,1
U8214,59,Female,High,26,80,Entertainment,7,1
U8215,21,Female,Medium,9,10,Clothing,8,1
U8216,48,Male,Low,25,60,Entertainment,7,1
U8217,27,Female,Low,24,80,Entertainment,7,1
U8218,33,Female,Medium,22,20,Health,0,1
U8219,57,Female,High,18,20,Health,1,1
U8220,34,Male,Medium,8,80,Food,3,1
U8221,38,Female,Low,11,60,Electronics,4,1
U8222,25,Female,Low,29,30,Electronics,9,1
U8223,57,Male,Low,27,70,Food,2,1
U8224,19,Female,Low,16,30,Food,3,1
U8225,35,Male,Medium,7,30,Entertainment,7,1
U8226,58,Male,Low,8,50,Travel,0,1
U8227,36,Female,Medium,15,60,Travel,3,1
U8228,36,Male,Low,26,20,Clothing,7,1
U8229,41,Female,Low,3,80,Clothing,0,1
U8230,41,Male,High,18,20,Clothing,5,1
U8231,23,Male,Medium,4,40,Food,7,1
U8232,21,Female,Medium,4,50,Food,7,1
U8233,23,Female,Medium,27,60,Food,9,1
U8234,21,Female,Medium,23,60,Food,0,1
U8235,44,Male,Medium,28,30,Health,2,1
U8236,31,Male,Low,13,30,Travel,10,1
U8237,43,Male,Medium,12,80,Entertainment,7,1
U8238,32,Female,Low,30,30,Food,1,1
U8239,49,Female,Medium,15,30,Travel,1,0
U8240,25,Male,Low,26,40,Electronics,6,1
U8241,44,Female,High,30,30,Electronics,8,1
U8242,23,Female,High,15,80,Travel,7,1
U8243,46,Male,Low,21,50,Electronics,5,1
U8244,37,Male,Medium,8,20,Health,4,0
U8245,29,Male,High,9,70,Electronics,3,1
U8246,35,Female,Low,6,10,Clothing,4,0
U8247,48,Male,High,15,70,Entertainment,9,1
U8248,46,Male,Medium,26,10,Entertainment,8,1
U8249,41,Female,Low,15,80,Food,1,1
U8250,53,Male,High,27,10,Health,0,1
U8251,21,Male,Medium,28,50,Health,2,1
U8252,38,Female,Medium,22,40,Electronics,8,1
U8253,27,Male,High,4,10,Food,6,1
U8254,53,Female,Low,23,40,Clothing,10,1
U8255,20,Female,Low,9,10,Entertainment,2,0
U8256,34,Male,Low,15,40,Entertainment,4,0
U8257,20,Male,High,19,80,Travel,3,1
U8258,30,Male,Medium,13,70,Electronics,3,1
U8259,44,Female,Medium,28,60,Electronics,3,1
U8260,32,Female,Low,3,60,Food,5,1
U8261,23,Male,Medium,13,30,Travel,6,1
U8262,37,Female,High,11,30,Clothing,5,0
U8263,42,Male,High,22,50,Travel,9,1
U8264,33,Male,Medium,5,80,Clothing,4,1
U8265,21,Male,Low,26,80,Food,5,1
U8266,21,Female,High,27,30,Electronics,1,1
U8267,47,Female,High,29,40,Electronics,9,1
U8268,40,Male,Medium,24,40,Entertainment,3,1
U8269,53,Male,High,1,40,Electronics,0,0
U8270,33,Male,Medium,25,40,Food,0,1
U8271,54,Female,Medium,8,10,Health,4,0
U8272,22,Male,Low,6,60,Health,10,1
U8273,21,Female,High,1,30,Food,7,1
U8274,23,Male,Medium,21,60,Health,9,1
U8275,42,Female,High,22,80,Food,7,1
U8276,22,Female,Low,16,80,Health,9,1
U8277,25,Female,High,3,30,Food,6,1
U8278,38,Female,High,30,60,Electronics,0,1
U8279,52,Male,Medium,7,10,Food,4,0
U8280,60,Female,Low,21,20,Clothing,1,1
U8281,37,Female,Medium,11,50,Travel,4,1
U8282,48,Female,Low,22,80,Food,4,1
U8283,28,Male,Medium,17,30,Travel,10,1
U8284,22,Female,High,18,20,Health,7,1
U8285,23,Female,High,21,40,Clothing,1,1
U8286,45,Female,Medium,10,50,Health,7,1
U8287,60,Male,High,16,70,Food,9,1
U8288,21,Male,Medium,6,40,Travel,2,0
U8289,26,Male,High,8,70,Food,5,1
U8290,36,Male,Medium,19,10,Electronics,8,1
U8291,28,Male,High,28,10,Travel,4,1
U8292,32,Female,Medium,16,30,Entertainment,8,1
U8293,51,Male,High,9,70,Food,9,1
U8294,35,Female,Medium,10,40,Health,9,1
U8295,24,Male,Low,24,30,Travel,2,1
U8296,35,Male,High,9,50,Electronics,6,1
U8297,56,Female,Medium,8,50,Travel,4,1
U8298,50,Male,Low,29,60,Entertainment,2,1
U8299,48,Female,Medium,2,60,Entertainment,6,1
U8300,50,Female,Medium,26,10,Clothing,1,1
U8301,18,Male,High,9,50,Travel,9,1
U8302,45,Male,Low,27,20,Entertainment,1,1
U8303,39,Female,High,7,10,Clothing,4,0
U8304,59,Female,Low,23,80,Clothing,0,1
U8305,34,Female,Low,2,50,Entertainment,9,1
U8306,60,Female,Low,5,50,Travel,5,1
U8307,45,Male,High,30,80,Entertainment,7,1
U8308,58,Female,High,16,60,Health,2,1
U8309,39,Female,High,8,20,Electronics,8,1
U8310,49,Male,High,8,10,Travel,6,1
U8311,47,Male,High,21,10,Clothing,8,1
U8312,36,Male,Low,5,30,Health,5,0
U8313,38,Male,High,9,50,Entertainment,1,1
U8314,37,Male,High,19,80,Entertainment,6,1
U8315,37,Female,Medium,13,60,Electronics,1,1
U8316,24,Male,High,29,20,Health,5,1
U8317,24,Female,Medium,12,80,Entertainment,4,1
U8318,24,Male,Medium,9,10,Food,1,0
U8319,45,Female,Medium,11,50,Electronics,10,1
U8320,31,Female,Medium,17,30,Clothing,0,1
U8321,53,Female,High,29,50,Health,8,1
U8322,34,Female,Medium,2,70,Health,9,1
U8323,31,Female,Low,23,40,Clothing,1,1
U8324,19,Male,Medium,29,70,Travel,0,1
U8325,34,Female,High,17,40,Electronics,9,1
U8326,54,Female,Medium,20,80,Entertainment,9,1
U8327,59,Male,Low,5,30,Electronics,1,0
U8328,29,Female,Low,10,10,Entertainment,6,1
U8329,19,Male,High,25,10,Clothing,2,1
U8330,46,Male,High,21,40,Clothing,0,1
U8331,34,Male,High,21,20,Health,4,1
U8332,35,Female,Medium,20,60,Clothing,6,1
U8333,48,Female,Medium,5,40,Clothing,7,1
U8334,28,Female,Low,25,60,Food,7,1
U8335,29,Male,Medium,4,60,Electronics,5,1
U8336,21,Female,Medium,14,80,Travel,3,1
U8337,59,Female,Medium,12,50,Food,4,1
U8338,36,Female,Low,3,60,Clothing,9,1
U8339,46,Male,High,2,50,Health,6,1
U8340,37,Female,Low,28,40,Food,8,1
U8341,32,Female,Low,2,40,Clothing,5,0
U8342,57,Male,Low,27,30,Entertainment,3,1
U8343,54,Female,Low,28,50,Travel,9,1
U8344,53,Male,Low,19,80,Food,9,1
U8345,41,Male,Medium,7,40,Food,0,0
U8346,47,Female,Medium,10,80,Food,6,1
U8347,40,Male,Low,4,70,Clothing,0,1
U8348,46,Female,Low,17,10,Food,2,1
U8349,27,Male,High,19,80,Food,8,1
U8350,58,Male,Medium,1,20,Travel,8,1
U8351,42,Male,Medium,21,30,Food,8,1
U8352,25,Male,High,30,60,Clothing,9,1
U8353,38,Female,High,18,10,Food,7,1
U8354,31,Female,High,6,60,Food,9,1
U8355,20,Female,Low,6,70,Electronics,4,1
U8356,24,Female,High,8,30,Clothing,0,0
U8357,48,Female,Low,29,80,Entertainment,3,1
U8358,24,Male,Low,29,80,Travel,0,1
U8359,38,Female,Low,26,70,Clothing,10,1
U8360,20,Male,Medium,1,10,Health,9,1
U8361,24,Female,Low,20,10,Travel,1,1
U8362,42,Male,Medium,29,20,Health,6,1
U8363,40,Male,High,30,40,Entertainment,0,1
U8364,51,Female,Low,16,20,Clothing,1,1
U8365,21,Female,Medium,2,30,Entertainment,9,1
U8366,40,Male,Low,18,10,Clothing,10,1
U8367,59,Female,Low,20,70,Entertainment,9,1
U8368,45,Female,Low,4,40,Health,4,0
U8369,49,Male,Medium,24,80,Health,6,1
U8370,23,Male,Medium,27,30,Clothing,10,1
U8371,25,Male,Medium,14,80,Entertainment,9,1
U8372,29,Male,Medium,28,50,Entertainment,2,1
U8373,24,Male,Low,11,60,Clothing,9,1
U8374,30,Female,Low,19,30,Clothing,6,1
U8375,60,Male,High,11,10,Health,1,0
U8376,42,Male,High,4,70,Entertainment,0,1
U8377,42,Female,High,10,10,Travel,2,0
U8378,43,Female,Low,1,60,Electronics,9,1
U8379,53,Male,Low,12,60,Entertainment,0,1
U8380,23,Female,Low,16,80,Entertainment,10,1
U8381,19,Female,Medium,1,40,Entertainment,0,0
U8382,33,Male,High,14,80,Food,9,1
U8383,38,Male,Low,11,50,Clothing,3,1
U8384,31,Male,High,14,50,Health,9,1
U8385,39,Female,Low,7,80,Travel,8,1
U8386,53,Male,High,24,10,Food,8,1
U8387,57,Female,High,5,70,Health,5,1
U8388,49,Female,Low,14,80,Clothing,10,1
U8389,44,Male,High,7,50,Electronics,2,1
U8390,19,Female,High,4,20,Entertainment,2,0
U8391,34,Female,Medium,5,20,Food,4,0
U8392,57,Male,Medium,14,10,Food,4,0
U8393,42,Female,Low,30,20,Health,0,1
U8394,20,Male,Medium,1,60,Food,5,1
U8395,35,Male,Low,1,10,Clothing,3,0
U8396,25,Female,High,21,10,Entertainment,7,1
U8397,19,Male,High,29,80,Health,3,1
U8398,49,Female,High,23,10,Entertainment,7,1
U8399,38,Male,Low,27,30,Electronics,2,1
U8400,40,Male,High,14,50,Electronics,7,1
U8401,55,Female,Medium,26,30,Clothing,2,1
U8402,21,Male,High,29,40,Electronics,0,1
U8403,24,Female,Medium,24,80,Clothing,2,1
U8404,51,Female,High,14,70,Entertainment,0,1
U8405,20,Male,Low,28,10,Clothing,4,1
U8406,55,Male,Low,11,70,Electronics,9,1
U8407,26,Male,Medium,2,60,Food,3,1
U8408,52,Male,High,17,70,Clothing,6,1
U8409,31,Female,High,20,10,Entertainment,0,1
U8410,39,Female,Medium,6,20,Electronics,7,1
U8411,42,Male,Medium,23,50,Food,2,1
U8412,48,Female,High,17,60,Health,6,1
U8413,30,Male,High,27,20,Clothing,10,1
U8414,44,Male,Medium,14,20,Clothing,4,0
U8415,20,Female,Medium,16,80,Health,10,1
U8416,58,Male,Medium,26,20,Food,0,1
U8417,55,Male,Medium,7,80,Health,9,1
U8418,43,Female,High,23,60,Electronics,0,1
U8419,46,Female,Low,18,10,Electronics,0,1
U8420,35,Female,High,18,40,Health,7,1
U8421,39,Female,Low,5,40,Travel,9,1
U8422,21,Male,Low,29,30,Travel,2,1
U8423,54,Female,Low,21,70,Electronics,4,1
U8424,42,Male,High,8,40,Electronics,6,1
U8425,35,Male,High,11,60,Clothing,0,1
U8426,58,Female,Low,13,10,Electronics,7,1
U8427,33,Female,High,14,50,Travel,4,1
U8428,47,Male,Low,25,10,Electronics,10,1
U8429,33,Male,High,1,40,Health,2,0
U8430,29,Female,High,5,70,Clothing,5,1
U8431,24,Male,Medium,29,50,Travel,10,1
U8432,31,Male,Medium,23,30,Health,0,1
U8433,29,Female,Medium,7,10,Travel,9,1
U8434,32,Male,Medium,29,50,Health,2,1
U8435,30,Female,High,12,50,Health,8,1
U8436,60,Female,Medium,20,20,Food,6,1
U8437,31,Female,Low,15,80,Travel,4,1
U8438,59,Female,High,6,20,Entertainment,1,0
U8439,43,Female,High,9,30,Entertainment,0,0
U8440,49,Female,Low,2,70,Health,4,1
U8441,43,Female,Low,13,70,Travel,3,1
U8442,60,Male,Low,17,20,Clothing,0,1
U8443,38,Male,High,26,20,Clothing,6,1
U8444,42,Male,High,24,20,Electronics,6,1
U8445,36,Female,Medium,20,30,Food,4,1
U8446,34,Male,High,28,30,Food,9,1
U8447,48,Female,Medium,10,70,Entertainment,2,1
U8448,20,Female,Medium,7,80,Electronics,2,1
U8449,36,Male,Medium,22,30,Clothing,10,1
U8450,59,Male,Medium,23,30,Electronics,2,1
U8451,28,Male,Medium,17,60,Entertainment,9,1
U8452,41,Male,High,27,30,Clothing,7,1
U8453,41,Female,High,23,80,Travel,2,1
U8454,37,Male,Low,21,40,Food,6,1
U8455,31,Female,Medium,12,30,Clothing,3,0
U8456,53,Female,High,18,30,Food,4,1
U8457,31,Male,Medium,6,40,Clothing,4,0
U8458,35,Male,Low,30,20,Clothing,1,1
U8459,35,Female,Low,16,10,Clothing,4,1
U8460,52,Female,High,29,10,Food,7,1
U8461,22,Female,Low,15,50,Entertainment,8,1
U8462,45,Male,Medium,10,40,Clothing,3,0
U8463,44,Male,Low,25,60,Electronics,10,1
U8464,44,Male,Medium,5,70,Clothing,4,1
U8465,27,Male,Low,15,70,Clothing,1,1
U8466,42,Male,High,30,50,Health,8,1
U8467,37,Male,Medium,16,60,Electronics,6,1
U8468,55,Female,High,15,70,Health,8,1
U8469,22,Female,High,24,20,Food,10,1
U8470,36,Female,Medium,3,60,Health,9,1
U8471,20,Male,Low,11,30,Travel,4,0
U8472,32,Female,Medium,19,50,Clothing,7,1
U8473,29,Male,Low,29,30,Electronics,9,1
U8474,56,Male,High,14,10,Clothing,4,0
U8475,54,Female,Medium,23,50,Health,4,1
U8476,19,Male,High,1,50,Food,2,1
U8477,53,Female,High,10,10,Electronics,1,0
U8478,49,Female,Medium,6,40,Health,6,1
U8479,20,Male,High,26,30,Clothing,9,1
